age,gender,tenure,frequent,payment_interval,subscription_type,contract_length,after_interaction,tenure_per_contract,delay_ratio,idle_ratio,late_flag,total_usage_score,age_group,risk_score,gender_subscription,tenure_x_payint,tenure_x_after,freq_x_after,delay_x_risk,risk_log1p,idle_sq,tenure_q10,payment_interval_q10,after_interaction_q10,tenure_per_contract_q10,TE_subscription_type_c0,TE_subscription_type_c1,TE_subscription_type_c2,TE_age_group_c0,TE_age_group_c1,TE_age_group_c2,TE_gender_c0,TE_gender_c1,TE_gender_c2,TE_contract_length_c0,TE_contract_length_c1,TE_contract_length_c2,TE_gender_subscription_c0,TE_gender_subscription_c1,TE_gender_subscription_c2
38.0,F,59.0,29.0,18.0,plus,30,20.0,1.9666666011111131,0.5999999800000007,0.3389830451019823,1,1711.0,30s,38.0,F_plus,1062.0,1180.0,580.0,22.799999240000027,3.6635616461296463,0.11490950486661257,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41590080233406274,0.275200583515682,0.3088986141502553
32.0,M,60.0,12.0,14.0,plus,360,22.0,0.1666666662037037,0.038888888780864196,0.3666666605555557,1,720.0,30s,36.0,M_plus,840.0,1320.0,264.0,1.3999999961111111,3.6109179126442243,0.1344444399629631,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
47.0,M,28.0,4.0,0.0,member,90,23.0,0.31111110765432104,0.0,0.8214285420918378,0,112.0,40s,23.0,M_member,0.0,644.0,92.0,0.0,3.1780538303479458,0.6747448497631221,9,2,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
43.0,F,18.0,12.0,4.0,vip,360,9.0,0.04999999986111111,0.011111111080246913,0.49999997222222375,1,216.0,40s,13.0,F_vip,72.0,162.0,108.0,0.14444444404320989,2.639057329615259,0.24999997222222453,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4357116721551409,0.2552506403219905,0.30903768752286864
20.0,F,35.0,14.0,8.0,plus,90,1.0,0.38888888456790127,0.08888888790123459,0.028571427755102068,1,490.0,20s,9.0,F_plus,280.0,35.0,14.0,0.7999999911111113,2.302585092994046,0.0008163264839650167,9,9,2,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
62.0,M,27.0,9.0,25.0,vip,30,11.0,0.899999970000001,0.8333333055555564,0.4074073923182447,1,243.0,60+,36.0,M_vip,675.0,297.0,99.0,29.99999900000003,3.6109179126442243,0.16598078331555213,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.49332201471420484,0.2760045274476514,0.23067345783814375
49.0,M,16.0,7.0,7.0,vip,360,4.0,0.04444444432098765,0.019444444390432098,0.24999998437500096,1,112.0,40s,11.0,M_vip,112.0,64.0,28.0,0.21388888829475308,2.4849066497880004,0.06249999218750072,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
39.0,F,34.0,29.0,15.0,vip,30,27.0,1.1333332955555568,0.4999999833333339,0.7941176237024229,1,986.0,30s,42.0,F_vip,510.0,918.0,783.0,20.999999300000024,3.7612001156935624,0.6306228002747829,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
22.0,M,55.0,18.0,22.0,member,30,14.0,1.8333332722222242,0.7333333088888897,0.25454544991735545,1,990.0,20s,36.0,M_member,1210.0,770.0,252.0,26.39999912000003,3.6109179126442243,0.06479338607362892,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4841031085943491,0.27529050905444463,0.2406063823512063
25.0,M,1.0,24.0,1.0,plus,360,5.0,0.0027777777700617283,0.0027777777700617283,4.999995000005001,1,24.0,20s,6.0,M_plus,1.0,5.0,120.0,0.01666666662037037,1.9459101490553132,24.999950000075007,1,6,9,0,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
21.0,M,21.0,18.0,1.0,member,90,4.0,0.23333333074074078,0.011111110987654323,0.19047618140589612,1,378.0,20s,5.0,M_member,21.0,84.0,72.0,0.05555555493827162,1.791759469228055,0.036281175682971845,9,6,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
19.0,M,23.0,3.0,14.0,plus,90,12.0,0.2555555527160494,0.15555555382716052,0.5217391077504736,1,69.0,10s,26.0,M_plus,322.0,276.0,36.0,4.044444399506173,3.295836866004329,0.2722116965562603,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5056980056980057,0.18945868945868946,0.30484330484330485,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
44.0,F,35.0,21.0,16.0,plus,90,3.0,0.38888888456790127,0.17777777580246917,0.0857142832653062,1,735.0,40s,19.0,F_plus,560.0,105.0,63.0,3.3777777402469145,2.995732273553991,0.00734693835568515,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
21.0,F,47.0,10.0,30.0,vip,30,13.0,1.566666614444446,0.9999999666666678,0.2765957387958354,1,470.0,20s,43.0,F_vip,1410.0,611.0,130.0,42.99999856666672,3.784189633918261,0.07650520272001399,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
37.0,M,38.0,11.0,19.0,vip,90,1.0,0.42222221753086425,0.21111110876543213,0.026315788781163457,1,418.0,30s,20.0,M_vip,722.0,38.0,11.0,4.222222175308643,3.044522437723423,0.0006925207391748085,9,9,2,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
25.0,M,28.0,6.0,16.0,member,360,19.0,0.07777777756172839,0.04444444432098765,0.6785714043367356,1,168.0,20s,35.0,M_member,448.0,532.0,114.0,1.5555555512345678,3.58351893845611,0.4604591507835295,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
44.0,M,42.0,26.0,3.0,vip,90,3.0,0.46666666148148156,0.03333333296296297,0.0714285697278912,1,1092.0,40s,6.0,M_vip,126.0,126.0,78.0,0.1999999977777778,1.9459101490553132,0.0051020405733722156,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
53.0,F,47.0,25.0,28.0,member,30,16.0,1.566666614444446,0.9333333022222232,0.3404255246717974,1,1175.0,50s,44.0,F_member,1316.0,752.0,400.0,41.066665297777824,3.8066624897703196,0.11588953784806852,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41473668118932966,0.2631659405335168,0.32209737827715357
41.0,F,60.0,26.0,20.0,plus,360,16.0,0.1666666662037037,0.055555555401234566,0.2666666622222223,1,1560.0,40s,36.0,F_plus,1200.0,960.0,416.0,1.9999999944444444,3.6109179126442243,0.0711111087407408,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
22.0,M,19.0,13.0,22.0,plus,360,20.0,0.05277777763117284,0.06111111094135802,1.0526315235457093,1,247.0,20s,42.0,M_plus,418.0,380.0,260.0,2.566666659537037,3.7612001156935624,1.1080331243621613,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
61.0,M,32.0,5.0,12.0,vip,90,21.0,0.35555555160493835,0.13333333185185187,0.6562499794921882,1,160.0,60+,33.0,M_vip,384.0,672.0,105.0,4.399999951111112,3.5263605246161616,0.4306640355834975,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
47.0,M,22.0,22.0,0.0,vip,90,27.0,0.2444444417283951,0.0,1.2272726714876059,0,484.0,40s,27.0,M_vip,0.0,594.0,594.0,0.0,3.332204510175204,1.506198210180325,9,2,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
31.0,M,10.0,28.0,6.0,plus,90,9.0,0.11111110987654323,0.06666666592592593,0.8999999100000091,1,280.0,30s,15.0,M_plus,60.0,90.0,252.0,0.999999988888889,2.772588722239781,0.8099998380000245,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
48.0,M,34.0,6.0,18.0,vip,90,2.0,0.37777777358024694,0.1999999977777778,0.05882352768166096,1,204.0,40s,20.0,M_vip,612.0,68.0,12.0,3.999999955555556,3.044522437723423,0.003460207408915133,9,9,5,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
59.0,F,31.0,10.0,12.0,vip,30,21.0,1.03333329888889,0.3999999866666671,0.677419332986473,1,310.0,50s,33.0,F_vip,372.0,651.0,210.0,13.199999560000014,3.5263605246161616,0.45889695270383807,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
56.0,M,16.0,13.0,25.0,member,30,28.0,0.5333333155555561,0.8333333055555564,1.7499998906250067,1,208.0,50s,53.0,M_member,400.0,448.0,364.0,44.16666519444449,3.9889840465642745,3.0624996171875356,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4841031085943491,0.27529050905444463,0.2406063823512063
33.0,M,8.0,30.0,16.0,vip,90,20.0,0.08888888790123459,0.17777777580246917,2.4999996875000394,1,240.0,30s,36.0,M_vip,128.0,160.0,600.0,6.3999999288888905,3.6109179126442243,6.249998437500294,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
42.0,M,14.0,8.0,27.0,member,90,7.0,0.15555555382716052,0.2999999966666667,0.49999996428571686,1,112.0,40s,34.0,M_member,378.0,98.0,56.0,10.199999886666669,3.5553480614894135,0.24999996428571813,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
28.0,F,60.0,18.0,1.0,vip,90,10.0,0.6666666592592594,0.011111110987654323,0.16666666388888896,1,1080.0,20s,11.0,F_vip,60.0,600.0,180.0,0.12222222086419755,2.4849066497880004,0.02777777685185188,9,6,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
25.0,F,26.0,28.0,21.0,vip,360,12.0,0.07222222202160494,0.0583333331712963,0.4615384437869829,1,728.0,20s,33.0,F_vip,546.0,312.0,336.0,1.9249999946527778,3.5263605246161616,0.21301773509330996,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4357116721551409,0.2552506403219905,0.30903768752286864
21.0,M,1.0,5.0,9.0,plus,90,24.0,0.011111110987654323,0.0999999988888889,23.999976000024002,1,5.0,20s,33.0,M_plus,9.0,24.0,120.0,3.2999999633333337,3.5263605246161616,575.9988480017281,1,9,9,2,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
40.0,F,40.0,16.0,13.0,member,90,15.0,0.4444444395061729,0.1444444428395062,0.3749999906250003,1,640.0,40s,28.0,F_member,520.0,600.0,240.0,4.044444399506173,3.367295829986474,0.1406249929687503,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
49.0,F,32.0,27.0,4.0,vip,90,14.0,0.35555555160493835,0.04444444395061729,0.4374999863281255,1,864.0,40s,18.0,F_vip,128.0,448.0,378.0,0.7999999911111113,2.9444389791664403,0.19140623803711,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
26.0,M,50.0,14.0,18.0,plus,90,6.0,0.5555555493827161,0.1999999977777778,0.11999999760000006,1,700.0,20s,24.0,M_plus,900.0,300.0,84.0,4.799999946666667,3.2188758248682006,0.014399999424000021,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
42.0,F,24.0,19.0,0.0,plus,360,10.0,0.06666666648148148,0.0,0.41666664930555625,0,456.0,40s,10.0,F_plus,0.0,240.0,190.0,0.0,2.3978952727983707,0.1736110966435194,9,2,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
48.0,M,20.0,27.0,10.0,vip,90,18.0,0.22222221975308645,0.11111110987654323,0.8999999550000022,1,540.0,40s,28.0,M_vip,200.0,360.0,486.0,3.11111107654321,3.367295829986474,0.809999919000006,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
42.0,M,7.0,19.0,19.0,member,360,6.0,0.019444444390432098,0.05277777763117284,0.857142734693895,1,133.0,40s,25.0,M_member,133.0,42.0,114.0,1.319444440779321,3.258096538021482,0.734693667638529,9,9,9,4,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
38.0,M,52.0,9.0,6.0,plus,90,28.0,0.5777777713580248,0.06666666592592593,0.538461528106509,1,468.0,30s,34.0,M_plus,312.0,1456.0,252.0,2.2666666414814816,3.5553480614894135,0.28994081725079685,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
47.0,M,60.0,5.0,13.0,plus,360,30.0,0.1666666662037037,0.03611111101080247,0.4999999916666668,1,300.0,40s,43.0,M_plus,780.0,1800.0,150.0,1.5527777734645063,3.784189633918261,0.2499999916666669,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
